case_id,family,feed_height_ft,radiator_end_height_ft,return_kind,return_id,return_length_ft,return_azimuth_deg,coax_length_ft,mast_condition,band,frequency_hz,antenna_resistance_ohm,antenna_reactance_ohm,antenna_raw_swr_50ohm,nec_radiation_efficiency,cache_hit
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_3in,60m,5357000,88.758,199.18,11.188627762915917,0.9016,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_3in,40m,7050000,328.47,968.66,63.837639154117035,0.9299,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_3in,30m,10120000,2816.5,341.45,57.1581507147131,0.9154000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_3in,20m,14050000,91.395,-254.68,16.508152668200857,0.8615999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_3in,17m,18080000,2605.6,20.624,52.115266088825855,0.9173,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_3in,15m,21050000,2329.5,-293.85,47.33167844625048,0.9196,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_3in,12m,24910000,230.74,-33.415,4.716241869033086,0.8808,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_3in,10m,28050000,1220.8,-1142.8,45.83080971246369,0.8901,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_3in,6m,50100000,156.61,37.833,3.3343453111350443,0.8417,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,none,160m,1850000,11.724,-1401.8,3356.6709613417593,0.7545999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,none,80m,3550000,30.554,-417.9,116.55485355941518,0.8443,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,none,60m,5357000,87.179,199.22,11.333966827574868,0.8998999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,none,40m,7050000,320.26,971.62,65.5009943438957,0.9284,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,none,30m,10120000,2428.5,363.82,49.66054883722724,0.9120999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,none,20m,14050000,94.744,-253.82,15.959679755447745,0.8678,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,none,17m,18080000,2638.8,420.14,54.11433142702129,0.9209999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,none,15m,21050000,2034.0,405.62,42.2987144150275,0.9205,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,none,12m,24910000,170.13,23.028,3.470706363721264,0.8663,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,none,10m,28050000,1096.9,-1217.3,48.98147854951734,0.885,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,none,6m,50100000,153.35,52.887,3.4696270740176294,0.8439,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e3_3in,160m,1850000,11.453,-1675.3,4905.721024149282,0.7523000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e3_3in,80m,3550000,29.024,-522.61,190.5016447726034,0.8386,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e3_3in,60m,5357000,82.01,189.72,10.936318778183509,0.895,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e3_3in,40m,7050000,310.92,1083.9,81.93880930493913,0.9254000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e3_3in,30m,10120000,3704.1,-175.2,74.24776561918891,0.937,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e3_3in,20m,14050000,128.09,-347.06,21.71328503837842,0.9056000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e3_3in,17m,18080000,2777.5,472.58,57.158656818591005,0.9129,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e3_3in,15m,21050000,2358.0,-1196.8,59.31303207145469,0.9174,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e3_3in,12m,24910000,272.93,-114.73,6.451358734149022,0.8665999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e3_3in,10m,28050000,1431.7,-1110.8,45.88365423413494,0.8993000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e3_3in,6m,50100000,217.08,5.5703,4.3446187297887855,0.8936,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_12in,160m,1850000,7.7901,-1289.5,4275.608386434396,0.624,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_12in,80m,3550000,21.173,-390.89,147.10819593356,0.7764,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_12in,60m,5357000,68.348,180.25,11.518942784512502,0.8739,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_12in,40m,7050000,305.72,934.36,63.37512293973939,0.9172,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_12in,30m,10120000,1400.0,-549.23,32.31410508873537,0.5324,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_12in,20m,14050000,100.23,-137.77,6.127661805740995,0.7990999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_12in,17m,18080000,2925.8,485.93,60.1305675881567,0.9163,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_12in,15m,21050000,1381.9,-4.0161,27.63823373908301,0.7736,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_12in,12m,24910000,371.77,-56.53,7.610407692484016,0.9253,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_12in,10m,28050000,1184.9,-1082.4,43.492540845576045,0.8845999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_12in,6m,50100000,145.86,19.162,2.9741062053875353,0.8518000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_3in,160m,1850000,11.456,-1675.3,4904.436475460599,0.7524,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_3in,80m,3550000,29.027,-522.61,190.4820749487662,0.8386,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_3in,60m,5357000,82.001,189.74,10.939042879593634,0.8952,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_3in,40m,7050000,310.82,1084.2,82.00303680769515,0.9261,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_3in,30m,10120000,3702.8,-175.98,74.22330363803177,0.9393,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_3in,20m,14050000,127.74,-347.34,21.78948805462853,0.9084,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_3in,17m,18080000,2793.2,471.6,57.456982041699064,0.9170999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_3in,15m,21050000,2434.8,-1212.2,60.770302274247385,0.9375,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_3in,12m,24910000,279.27,-118.54,6.619692519395363,0.902,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_3in,10m,28050000,1449.6,-1113.5,46.111348822868266,0.9073,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_3in,6m,50100000,218.92,1.8615,4.378733991579644,0.8996999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,none,160m,1850000,10.067,-1462.6,4255.090863603909,0.7170000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,none,80m,3550000,25.439,-450.79,162.23194819245361,0.8153,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,none,60m,5357000,70.831,177.61,10.93830886137318,0.8789,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,none,40m,7050000,266.28,976.68,77.14708437494514,0.9148000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,none,30m,10120000,2335.9,-32.652,46.727132597433084,0.9218000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,none,20m,14050000,117.69,-276.5,15.707119904923497,0.9001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,none,17m,18080000,2746.6,745.43,58.9794582909913,0.9167000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,none,15m,21050000,1794.8,327.26,37.09033484908613,0.9213,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,none,12m,24910000,216.41,-33.677,4.438769296952267,0.9034,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,none,10m,28050000,1175.4,-1121.7,44.937352889347295,0.8978,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,none,6m,50100000,179.03,19.456,3.626415868896065,0.8815999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e3_3in,160m,1850000,11.799,-1350.8,3097.380567732045,0.7453,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e3_3in,80m,3550000,31.331,-372.78,90.91910874833003,0.8392000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e3_3in,60m,5357000,93.162,269.48,17.934113606788934,0.8973,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e3_3in,40m,7050000,370.89,1141.3,77.77975458351916,0.9268000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e3_3in,30m,10120000,1227.1,-2418.6,119.91506342078651,0.9311,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e3_3in,20m,14050000,91.337,-82.031,3.567302522877363,0.8599,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e3_3in,17m,18080000,2882.8,291.98,58.247631145603805,0.9172,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e3_3in,15m,21050000,389.76,-1040.2,63.42988817399635,0.9124,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e3_3in,12m,24910000,183.83,309.47,14.298243879423207,0.8603000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e3_3in,10m,28050000,1488.3,-1000.2,43.21998464100658,0.8856999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e3_3in,6m,50100000,1208.6,-566.03,29.481286547081883,0.8679000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_12in,160m,1850000,11.621,-1339.8,3093.879872360407,0.7415,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_12in,80m,3550000,31.0,-369.23,90.17716420191263,0.8376,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_12in,60m,5357000,92.896,269.19,17.941361326997956,0.8970999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_12in,40m,7050000,374.01,1138.5,76.91359020425232,0.9274,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_12in,30m,10120000,1213.0,-2358.9,116.03883825505054,0.9315000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_12in,20m,14050000,89.94,-75.257,3.3122363048031684,0.8634999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_12in,17m,18080000,3039.1,352.37,61.59933268552339,0.9216,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_12in,15m,21050000,378.51,-1008.9,61.46950652478026,0.9164,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_12in,12m,24910000,194.77,301.96,13.440533190011331,0.8781,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_12in,10m,28050000,1454.7,-1048.5,44.220244794714,0.8924,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_12in,6m,50100000,1254.4,-542.85,29.792733915868467,0.8973,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_3in,160m,1850000,11.8,-1350.8,3097.1181177973076,0.7453,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_3in,80m,3550000,31.331,-372.78,90.91910874833003,0.8392000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_3in,60m,5357000,93.155,269.49,17.936349517293312,0.8974,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_3in,40m,7050000,370.9,1141.4,77.79036790918379,0.9270999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_3in,30m,10120000,1228.1,-2417.7,119.78650402486424,0.9322,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_3in,20m,14050000,90.845,-82.436,3.584409499586555,0.8648,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_3in,17m,18080000,2892.6,286.41,58.4193440299081,0.9203,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_3in,15m,21050000,388.92,-1042.2,63.74753467598333,0.9192,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_3in,12m,24910000,183.79,307.96,14.19782126385164,0.8721,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_3in,10m,28050000,1502.9,-1011.2,43.67573796736754,0.8953,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_3in,6m,50100000,1185.1,-529.23,28.435787445806927,0.897,True
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,none,160m,1850000,11.697,-1340.7,3077.905650669404,0.743,True
